0.388532485099	44

0.340509842886	41

0.311663805101	3

0.433031224445	226

0.32167559053	13

0.367623488438	54

0.332427267304	21

0.410091978646	191

0.290754440712	1

0.321200181863	5

0.393034569488	216

0.327017728625	26

0.317876821368	10

0.303632729093	3

0.335180563343	19

0.334511807231	26

0.37787405	113

0.320831389964	11

0.315891802457	11

0.340786696234	35

0.304246701014	2

0.320621031715	6

0.315196117659	3

0.427479137645	535

0.343580193363	33

0.315246917506	12

0.283273286143	3

0.323609227511	25

0.288170020255	11

0.325909809633	10

0.255664261173	1

0.30795099042	2

0.333580019467	29

0.254114244	1

0.282237801089	2

0.317446909518	7

0.379413301594	95

0.28207499507	1

0.386383493939	80

0.313730010824	9

0.299388067472	1

0.339446180508	6

0.268743124454	1

0.312693494748	9

0.316675991498	6

0.302100809434	1

0.301541938461	11

0.302100809434	1

0.320936672634	10

0.31717237568	5

0.360619845283	69

0.307967152433	3

0.317549982274	14

0.314368698299	10

0.334492739124	66

0.299388067472	1

0.324163414123	17

0.308761174557	9

0.353664785586	52

0.274989742839	1

0.366109690694	54

0.274989742839	1

0.273108355322	2

0.294519480147	2

0.26498108478	1

0.301665953241	6

0.357195405554	37

0.248802464382	4

0.23815926468	1

0.291245092438	6

0.305641237692	7

0.329441170135	8

0.234046191865	1

0.278937401837	2

0.263127488563	1

0.265484600391	2

0.297008965048	6

0.309379771311	6

0.338584393425	15

0.322311662224	6

0.321587445742	14

0.349223717339	24

0.309837167878	9

0.309053885419	3

0.282455168349	1

0.266788184699	3

0.302630537517	6

0.28207499507	1

0.240966085843	1

0.326435587586	32

0.313077208689	2

0.343862064017	36

0.318066351697	8

0.376395517797	93

0.317292425784	12

0.294519480147	2

0.302771070763	2

0.274989742839	1

0.336815872027	21

0.306551359443	3

0.299388067472	11

0.339485456896	20

0.331882027173	41

0.302100809434	1

0.3259460158	15

0.277762289238	3

0.277722851174	5

0.31480719541	13

0.349265289117	28

0.290524117361	3

0.297959080047	10

0.295468586226	6

0.229514848142	1

0.284592178207	2

0.320936672634	7

0.276505801642	2

0.272120484254	3

0.304720679361	7

0.286509746714	3

0.276505801642	2

0.308355550313	8

0.302880464667	2

0.304325594982	13

0.31050937255	11

0.274989742839	1

0.261439346066	2

0.230361799649	1

0.353814056222	50

0.250598143255	1

0.288000300488	4

0.286481771344	4

0.28207499507	1

0.267701009236	3

0.317515617253	9

0.339977179748	34

0.297702101489	7

0.335218858752	10

0.282754595598	6

0.325043268291	24

0.217317462501	1

0.257459026081	3

0.338155138734	19

0.282210653703	2

0.327565374704	12

0.273401021407	1

0.367117500153	32

0.313478611168	2

0.287182798534	3

0.267933250648	1

0.272309904054	3

0.347589510867	17

0.284041150223	2

0.260210461729	3

0.28207499507	1

0.261206593476	1

0.327254816934	50

0.301093238363	4

0.309298235423	7

0.276583998984	4

0.360686343503	115

0.289007393738	9

0.344994186751	31

0.250598143255	1

0.30449930582	15

0.31128354583	7

0.326181552109	30

0.28207499507	1

0.320813849568	6

0.266557923251	2

0.291911557181	6

0.250598143255	1

0.306327318984	14

0.367969280896	53

0.319712657865	9

0.274090621816	3

0.256155322265	2

0.326635464651	18

0.211132519787	1

0.31861899997	11

0.305625318878	7

0.3071611245	3

0.308047987949	6

0.314368698299	13

0.322559703301	32

0.268940195355	4

0.28207499507	1

0.277158800418	3

0.267018844305	2

0.305498028033	3

0.299540894459	13

0.305609401721	13

0.266171011632	2

0.265016986833	1

0.326435587586	6

0.302755449512	8

0.290265439377	4

0.314976174044	5

0.323288310421	16

0.277762289238	5

0.26259760684	4

0.314166726761	11

0.330387147258	5

0.302100809434	1

0.300599668175	2

0.258570817064	3

0.340826283467	9

0.3094939938	20

0.311349611209	9

0.250598143255	1

0.231708040373	0

0.295900666757	1

0.327419156481	33

0.328868806952	18

0.27977525138	2

0.252224634535	2

0.308387961028	3

0.307999481548	8

0.268018914883	7

0.250619549092	2

0.256155322265	2

0.307241537381	5

0.31865360426	17

0.299388067472	1

0.293517713208	5

0.277460216674	4

0.292115000122	8

0.288212481456	5

0.305912111482	2

0.316368671687	12

0.31351210784	25

0.338486739874	21

0.259634800338	2

0.267774305122	6

0.352390470961	37

0.26771322243	2

0.256155322265	2

0.271027025193	4

0.362849747864	58

0.266183085618	1

0.274899565373	6

0.300292007699	15

0.284702640457	8

0.29642382918	6

0.266448990712	2

0.246606687222	1

0.294696972803	7

0.268927869956	1

0.239012916885	1

0.267322952141	2

0.310230299892	6

0.28207499507	1

0.309624637107	21

0.310871271586	6

0.255386087063	3

0.291346314604	10

0.251586611321	2

0.277999153044	4

0.254114244	1

0.273401021407	1

0.389486666829	100

0.287957901779	4

0.215584926796	1

0.215584926796	1

0.237753985756	2

0.329922755114	13

0.362827312338	34

0.315229982404	7

0.302100809434	1

0.323698484248	11

0.285034542306	2

0.284993012261	2

0.237782888502	2

0.271415639336	2

0.278038669626	4

0.29512679789	4

0.273197361257	8

0.307016487336	5

0.336545430285	8

0.23629872035	1

0.310017229631	5

0.308533893604	11

0.28207499507	1

0.286817836769	6

0.25283321653	1

0.29048097235	3

0.251748514413	1

0.247428154935	1

0.247428154935	1

0.284771722918	4

0.314840976631	22

0.265016986833	1

0.316351615853	8

0.23629872035	1

0.291476560821	6

0.247428154935	1

0.352771800075	28

0.269014171478	1

0.398587564356	85

0.28207499507	1

0.273401021407	1

0.308323146409	4

0.287562781655	4

0.321464124162	12

0.257877658644	2

0.250480476478	2

0.295052600686	5

0.23629872035	1

0.28207499507	1

0.287647358944	2

0.235615584118	1

0.30087710211	1

0.2874078524	6

0.371204840742	35

0.274436728204	3

0.269508387565	3

0.324989262431	11

0.302131918569	10

0.251748514413	1

0.303648441006	4

0.266171011632	1

0.301495459202	18

0.316419850226	12

0.223202971565	1

0.306679529761	11

0.254268399447	4

0.329441170135	18

0.217317462501	1

0.256401560887	2

0.311862570283	9

0.237676946108	1

0.253182298073	3

0.315806798474	9

0.285325591872	3

0.300061675314	11

0.336622655028	16

0.32670820792	11

0.310476514415	12

0.269780981217	1

0.315789803167	18

0.247428154935	1

0.297581323721	8

0.270427490781	8

0.244755208444	1

0.278342003721	6

0.325620449612	19

0.254180287726	3

0.274745112953	2

0.311349611209	14

0.287281216217	3

0.286775785478	5

0.26393226836	3

0.3030681811	10

0.256155322265	1

0.329978413229	20

0.312011810626	14

0.265905660796	3

0.306775727857	5

0.281452641491	7

0.247428154935	1

0.247428154935	1

0.30530729045	11

0.267383856851	4

0.28207499507	1

0.267018844305	2

0.274129034964	12

0.215110749018	1

0.26073074391	2

0.288822469973	5

0.268927869956	1

0.236842352375	2

0.314133090067	13

0.268792365098	3

0.302147475539	2

0.281601215205	2

0.294047209984	8

0.302100809434	1

0.283505948519	13

0.282102116362	2

0.245821545911	1

0.251005480471	1

0.346563083065	19

0.285062235727	3

0.289263833306	4

0.298747893415	4

0.305227886733	2

0.270652005094	1

0.255864922057	2

0.311184500315	21

0.251284948717	3

0.246855669616	3

0.297385268723	10

0.220842502068	1

0.257787028179	1

0.322311662224	16

0.301867694966	2

0.236508247247	2

0.282536767415	2

0.324935274514	4

0.332257863227	14

0.269397030688	2

0.264396058505	4

0.340095405265	59

0.268313037149	5

0.31717237568	14

0.296873728749	15

0.260233541286	2

0.232534421337	1

0.326000340136	15

0.28207499507	1

0.247428154935	1

0.350370559019	25

0.320585998823	7

0.272234104498	9

0.282427979133	16

0.30795099042	3

0.270502287487	3

0.260210461729	3

0.312793503329	3

0.292318726833	5

0.247428154935	1

0.247428154935	1

0.247428154935	1

0.298489553001	15

0.239402966931	1

0.362267324512	37

0.231607440892	1

0.228870319531	1

0.324073900837	22

0.280242901879	1

0.314891662058	4

0.266074459166	2

0.286831856606	9

0.294283155589	10

0.27263885715	2

0.35676107262	53

0.333447330518	17

0.313746785139	8

0.288936241196	3

0.302178594286	11

0.264670340645	3

0.255853765967	4

0.292931615538	6

0.280738978205	5

0.287647358944	4

0.299021918184	12

0.324056004111	18

0.266110658131	2

0.243213251645	1

0.302100809434	1

0.295067437142	2

0.292376986669	2

0.283533345692	3

0.247522087251	2

0.276714426221	4

0.221961876251	3

0.197842418154	2

0.302100809434	1

0.244816476384	4

0.197842418154	2

0.268129135136	5

0.260869837399	2

0.297581323721	5

0.242529701279	3

0.247428154935	1

0.299892989342	5

0.247428154935	1

0.256155322265	1

0.321270524087	18

0.247428154935	1

0.30483148688	10

0.247428154935	1

0.338447694224	34

0.335238009738	60

0.243213251645	1

0.247428154935	1

0.247428154935	1

0.227866034578	2

0.377072749161	47

0.253193222405	4

0.276727475711	2

0.210014177104	1

0.293444322771	11

0.225571081819	1

0.245502724561	3

0.33306880023	13

0.311680359189	10

0.325331602952	27

0.262621111817	4

0.360819413543	54

0.310937162063	9

0.331394709575	18

0.365221019633	43

0.26498108478	1

0.286216277556	7

0.254048234585	3

0.247428154935	1

0.244693971163	1

0.266424795571	2

0.367278345274	79

0.395978549325	144

0.330778248165	15

0.286901976358	5

0.243900665965	2

0.247428154935	1

0.390835628244	44

0.245194974196	1

0.249861874492	2

0.291491039812	9

0.243516044422	1

0.270514757627	2

0.285881619529	3

0.248886886476	3

0.256962958594	3

0.215205417627	2

0.293121840374	10

0.225840207922	2

0.317773536361	8

0.243728448349	5

0.23653684789	1

0.309902620673	9

0.289306617485	2

0.305482124132	3

0.305466221887	2

0.257492918621	18

0.290668026672	6

0.248802464382	2

0.230479423505	5

0.220842502068	1

0.228870319531	1

0.27784119898	8

0.259680759501	9

0.299388067472	1

0.245256462528	1

0.249278085066	1

0.247136376451	2

0.280940590915	4

0.28207499507	1

0.301914289074	9

0.290956273426	4

0.291635908874	5

0.268743124454	2

0.29182445407	6

0.391801169957	55

0.336313968503	15

0.247428154935	1

0.306888035273	4

0.282713727233	2

0.240314772809	1

0.271868334065	3

0.252876799071	2

0.26236278827	9

0.207797943357	1

0.245256462528	1

0.245256462528	1

0.245256462528	1

0.244704175248	1

0.195933290676	1

0.299174371492	4

0.30540262946	4

0.329404183364	15

0.230452268878	1

0.298747893415	8

0.207797943357	1

0.269582676641	6

0.245256462528	1

0.290754440712	1

0.225571081819	1

0.209198079232	2

0.280242901879	1

0.266026209196	3

0.24637889417	1

0.290768848048	2

0.301526443782	3

0.307354186175	9

0.245256462528	1

0.286104637857	3

0.308615026951	6

0.301883224738	3

0.26847262307	1

0.33447367319	17

0.307644234164	6

0.306039747703	16

0.250085497888	2

0.330759603317	28

0.251016217755	1

0.251932256674	4

0.308647492239	22

0.279895355232	8

0.32436051752	33

0.336217620034	29

0.251565039975	1

0.226153548481	1

0.268300769167	2

0.285965210646	2

0.247428154935	1

0.279388950267	9

0.289592169099	4

0.312460389907	11

0.324809372437	29

0.245123276764	1

0.236241641066	2

0.298201347822	9

0.274757977359	10

0.247344719375	3

0.253641933108	4

0.318376980221	16

0.28320492869	2

0.285714583818	3

0.272145725	5

0.239012916885	1

0.266509497795	3

0.210390668045	1

0.245276965493	2

0.356436015456	38

0.288099279382	2

0.257019233606	1

0.247752000103	2

0.292654038325	4

0.270315373247	8

0.241601042591	1

0.253149530736	2

0.214536637995	1

0.302240851015	3

0.249691763008	2

